"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"57743",1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"57744",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"57745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57746",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"57747",1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"57748",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"57749",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"57750",0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0
"57751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"57752",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"57753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"57754",0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0
"57755",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"57756",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57757",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"57758",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"57759",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"57760",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
"57761",0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0
"57762",0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1
"57763",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
"57764",0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
"57765",0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0
"57766",1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
"57767",0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1
"57768",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"57769",1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
"57770",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
"57771",0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1
"57772",1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
"57773",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"57774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57775",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"57776",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"57777",0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1
"57778",1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"57779",0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"57780",1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"57781",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"57782",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"57783",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"57784",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"57785",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"57786",0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
"57787",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"57788",1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"57789",0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1
"57790",1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
"57791",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"57792",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57793",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"57794",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57795",1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0
"57796",0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1
"57797",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"57798",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"57799",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
"57800",0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1
"57801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57802",1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"57803",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"57804",0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1
"57805",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"57806",0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"57807",0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
"57808",0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0
"57809",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
"57810",1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
"57811",1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"57812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"57813",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"57814",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57815",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"57816",1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1
"57817",1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"57818",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"57819",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"57820",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"57821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"57822",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"57823",0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"57824",1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1
"57825",1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
"57826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57827",0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
"57828",1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
"57829",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"57830",1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
"57831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57832",1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"57833",1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"57834",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1
"57835",1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1
"57836",1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"57837",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"57838",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
"57839",0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0
"57840",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57841",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
"57842",1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
"57843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57845",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"57846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57847",0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
"57848",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"57849",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"57850",0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
"57851",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"57852",1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"57853",1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0
"57854",1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"57855",1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
"57856",1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"57857",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"57858",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"57859",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"57860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"57861",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
"57862",1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1
"57863",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"57864",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57865",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"57866",0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"57867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"57868",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"57869",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"57870",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57872",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"57873",0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
"57874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"57876",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57877",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"57878",1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0
"57879",0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"57880",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57881",0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
"57882",1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
"57883",1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
"57884",1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"57885",1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"57886",1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1
"57887",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"57888",1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"57889",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"57890",0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"57891",1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"57892",0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"57893",1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"57894",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"57895",0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"57896",1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
"57897",1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1
"57898",0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
"57899",1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
"57900",1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"57901",1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0
"57902",0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"57903",0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"57904",1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"57905",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"57906",0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0
"57907",1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"57908",0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"57909",0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0
"57910",1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0
"57911",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57912",1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
"57913",1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"57914",0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
"57915",1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
"57916",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"57917",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1
"57918",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
"57919",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57920",0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"57921",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"57922",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
"57923",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57924",1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1
"57925",1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
"57926",1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0
"57927",1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1
"57928",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"57929",1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"57930",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"57931",0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"57932",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"57933",1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
"57934",1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"57935",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"57936",0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
"57937",1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1
"57938",1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"57939",1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
"57940",1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1
"57941",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57942",0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
"57943",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"57944",1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
"57945",0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0
"57946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"57947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57948",1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
"57949",0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
"57950",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57951",1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
"57952",1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
"57953",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"57954",1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1
"57955",1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"57956",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57957",0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"57958",1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1
"57959",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
"57960",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"57961",0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
"57962",0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"57963",1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"57964",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"57965",1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"57966",1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
"57967",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"57968",1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"57969",1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
"57970",0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0
"57971",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"57972",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"57973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57974",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"57975",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"57976",1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
"57977",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"57978",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57979",1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
"57980",1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
"57981",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"57982",1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"57983",0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57984",1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
"57985",1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"57986",1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"57987",0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
"57988",0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0
"57989",1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"57990",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
"57991",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"57992",1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"57993",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"57994",1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0
"57995",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"57996",1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
"57997",1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
"57998",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57999",0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0
"58000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58001",1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1
"58002",1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"58003",0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0
"58004",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
"58005",0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
"58006",1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0
"58007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58008",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"58009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"58010",1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
"58011",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"58012",0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1
"58013",0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"58014",0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0
"58015",1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"58016",0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
"58017",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58018",0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0
"58019",0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"58020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58021",1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0
"58022",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1
"58023",1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0
"58024",0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
"58025",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"58026",1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"58027",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"58028",0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0
"58029",0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
"58030",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"58031",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"58032",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"58033",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"58034",1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0
"58035",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"58036",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58037",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58038",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"58039",1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1
"58040",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"58041",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58042",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"58043",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"58044",1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"58045",0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58046",0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"58047",0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
"58048",0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1
"58049",1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1
"58050",1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0
"58051",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"58052",0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
"58053",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"58054",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"58055",1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0
"58056",0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
"58057",0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
"58058",0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0
