"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"58158",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"58159",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
"58160",0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0
"58161",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"58162",0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1
"58163",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"58164",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"58165",0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
"58166",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0
"58167",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"58168",0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0
"58169",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
"58170",0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0
"58171",0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1
"58172",0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0
"58173",0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"58174",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
"58175",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58176",1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"58177",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0
"58178",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"58179",1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"58180",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
"58181",0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"58182",0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
"58183",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
"58184",0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"58185",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"58186",1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0
"58187",0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
"58188",0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"58189",0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
"58190",0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
"58191",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"58192",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"58193",1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
"58194",1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1
"58195",1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"58196",1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58197",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"58198",0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"58199",0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"58200",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"58201",1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0
"58202",1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1
"58203",1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
"58204",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"58205",0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
"58206",0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
"58207",1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1
"58208",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"58209",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58210",1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1
"58211",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
"58212",1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
"58213",1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
"58214",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"58215",1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1
"58216",0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"58217",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"58218",1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"58219",1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1
"58220",0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
"58221",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"58222",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"58223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"58224",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"58225",0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"58226",0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
"58227",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58228",0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"58229",0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
"58230",1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
"58231",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58232",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"58233",1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0
"58234",1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"58235",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"58236",0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"58237",1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"58238",1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0
"58239",1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"58240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58241",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"58242",1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0
"58243",1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
"58244",0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
"58245",1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0
"58246",1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0
"58247",1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1
"58248",1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0
"58249",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"58250",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"58251",1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"58252",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"58253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"58254",0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0
"58255",0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1
"58256",1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
"58257",0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"58258",1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"58259",0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
"58260",0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
"58261",1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"58262",1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
"58263",1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
"58264",0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1
"58265",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
"58266",0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
"58267",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"58268",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"58269",1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1
"58270",0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
"58271",1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
"58272",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58273",0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0
"58274",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"58275",1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1
"58276",1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"58277",1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0
"58278",1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"58279",0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0
"58280",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
"58281",0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1
"58282",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"58283",0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"58284",0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0
"58285",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
"58286",0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0
"58287",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"58288",0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"58289",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1
"58290",1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0
"58291",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"58292",0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
"58293",0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0
"58294",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"58295",0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"58296",1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0
"58297",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"58298",0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
"58299",0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
"58300",1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0
"58301",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"58302",1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0
"58303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58304",0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"58305",0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
"58306",1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"58307",1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1
"58308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58309",1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
"58310",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58311",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0
"58312",0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
"58313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58314",0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
"58315",1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
"58316",1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"58317",1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1
"58318",1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"58319",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"58320",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
"58321",1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"58322",0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
"58323",0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
"58324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58325",0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
"58326",1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"58327",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58328",0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1
"58329",1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
"58330",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"58331",1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0
"58332",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"58334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"58335",0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"58336",1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
"58337",1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
"58338",0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"58339",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"58340",0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
"58341",0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0
"58342",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"58343",0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
"58344",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"58345",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"58346",1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
"58347",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"58348",1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0
"58349",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"58350",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"58351",1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"58352",0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
"58353",0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
"58354",1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
"58355",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"58356",1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"58357",1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0
"58358",0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"58359",1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"58360",0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58361",1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
"58362",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58363",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"58364",0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
"58365",1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
"58366",1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
"58367",0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
"58368",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0
"58369",1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"58370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"58371",1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
"58372",1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1
"58373",1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"58374",1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"58375",1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0
"58376",0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
"58377",1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0
"58378",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"58379",0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"58380",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58381",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"58382",1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1
"58383",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"58384",0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0
"58385",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58386",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
"58387",0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0
"58388",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
"58389",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"58390",1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
"58391",0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
"58392",1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1
"58393",1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"58394",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58395",1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1
"58396",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"58397",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
"58398",1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
"58399",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"58400",0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1
"58401",0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
"58402",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"58403",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"58404",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"58405",0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1
"58406",0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1
"58407",1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"58408",0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
"58409",1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1
"58410",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"58411",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"58412",0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
"58413",1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0
"58414",1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
"58415",0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
"58416",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58417",1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0
"58418",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58419",1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
"58420",1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"58421",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"58422",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"58423",1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1
"58424",1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"58425",0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0
"58426",1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
"58427",0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"58428",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
"58429",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
"58430",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"58431",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"58432",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"58433",1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
"58434",0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"58435",1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
"58436",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"58437",1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"58438",0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
"58439",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58440",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
"58441",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"58442",0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
"58443",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
"58444",1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
"58445",1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1
"58446",1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"58447",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"58448",1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0
"58449",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
"58450",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"58451",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"58452",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"58454",0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
"58455",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58456",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"58457",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"58458",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"58459",1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1
"58460",1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"58461",1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
"58462",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"58463",1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
"58464",1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"58465",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"58466",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"58467",0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
"58468",1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
"58469",0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"58470",1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
"58471",0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
"58472",1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"58473",0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
